tool		Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6
loops/insertion_sort-1-2.yml	false	TIMEOUT (ERROR (server error, after parsing finished))	929.439695617	910.972613512	664.199168	cloud-23933	ERROR (server error, after parsing finished)	133.280894221	114.93323990399949	736.841728	cloud-23979	ERROR (server error, after parsing finished)	69.226109308	51.95548462899751	726.052864	cloud-23933
loops/insertion_sort-2-2.yml	true	TIMEOUT (ERROR (server error, after parsing finished))	929.722937061	910.2374738430008	739.704832	cloud-23979	ERROR (server error, after parsing finished)	132.93047057	114.60897140000088	805.212160	cloud-23979	ERROR (server error, after parsing finished)	130.44143177	113.73850067800959	683.978752	cloud-24261
loops/invert_string-3.yml	true	TIMEOUT	992.002151518	609.3313763580009	2049.986560	cloud-24261	ERROR (server error, after parsing finished)	383.236009319	281.2957677249997	2213.994496	cloud-23933	ERROR (server error, after parsing finished)	825.999244937	483.1303214779982	2034.577408	cloud-23979
loops/sum_array-2-2.yml	true	TIMEOUT (ERROR (server error, after parsing finished))	910.653362665	893.4840148339972	645.165056	cloud-23933	ERROR (server error, after parsing finished)	128.714216159	115.30138435300069	574.390272	cloud-23979	ERROR (server error, after parsing finished)	128.106884412	114.972211813998	563.625984	cloud-24276
loop-acceleration/array_1-1.yml	false	TIMEOUT (ERROR (generic error, after parsing finished))	936.998750219	908.7864816309993	894.775296	cloud-24261	ERROR (server error, after parsing finished)	133.779816712	112.63233204399876	704.675840	cloud-23933	ERROR (server error, after parsing finished)	135.990904992	113.99441767499957	643.358720	cloud-24276
loop-acceleration/array_1-2.yml	true	TIMEOUT (ERROR (server error, after parsing finished))	941.495190453	911.3013144159995	972.763136	cloud-23933	ERROR (server error, after parsing finished)	134.95582988	112.3642434379999	683.048960	cloud-23979	ERROR (generic error, after parsing finished)	138.538519301	116.21528367300198	645.808128	cloud-24276
loop-acceleration/array_2-1-simple.yml	false	TIMEOUT (ERROR (server error, after parsing finished))	936.077062078	909.4116562199997	1276.313600	cloud-23941	ERROR (generic error, after parsing finished)	143.053368847	118.52037156200004	721.850368	cloud-24259	ERROR (server error, after parsing finished)	136.778220884	114.1925924209936	749.244416	cloud-24261
loop-acceleration/array_2-1.yml	false	TIMEOUT (ERROR (generic error, after parsing finished))	924.827239975	890.5704723410017	1965.846528	cloud-23979	ERROR (generic error, after parsing finished)	144.641376891	119.67932308599848	1204.609024	cloud-23979	ERROR (server error, after parsing finished)	137.899008179	115.07208598899888	1226.792960	cloud-23979
loop-acceleration/array_2-2-simple.yml	true	TIMEOUT (ERROR (server error, after parsing finished))	937.620756042	910.8172677929979	1149.034496	cloud-23979	ERROR (server error, after parsing finished)	139.386171984	115.76383151999835	766.369792	cloud-24259	ERROR (server error, after parsing finished)	137.941729347	115.56092371299746	806.420480	cloud-23979
loop-acceleration/array_2-2.yml	true	TIMEOUT (ERROR (generic error, after parsing finished))	927.475937982	891.9342768370007	1966.280704	cloud-23979	ERROR (server error, after parsing finished)	139.460213738	115.56489576899912	1224.613888	cloud-24259	ERROR (server error, after parsing finished)	140.583955221	116.46492615999887	1246.416896	cloud-24261
loop-acceleration/array_3-2.yml	false	TIMEOUT (ERROR (server error, after parsing finished))	941.90866347	911.8434165260005	1082.621952	cloud-23933	ERROR (server error, after parsing finished)	136.492676175	113.90502220000053	726.990848	cloud-23933	ERROR (server error, after parsing finished)	139.811955897	115.11426448301063	762.945536	cloud-24261
loop-acceleration/array_4.yml	true	TIMEOUT (ERROR (server error, after parsing finished))	939.202590666	910.7048465970001	1103.499264	cloud-23933	ERROR (server error, after parsing finished)	136.725081707	114.20729105800274	757.288960	cloud-23979	ERROR (server error, after parsing finished)	136.065137097	114.43006697400415	752.033792	cloud-24261
loop-acceleration/diamond_1-2.yml	false	false(unreach-call)	488.903440333	467.06456106099995	1213.804544	cloud-23941	TIMEOUT	990.321882521	965.0403333649992	879.611904	cloud-23979	TIMEOUT	990.332321328	966.0476857589965	858.525696	cloud-24261
loop-acceleration/diamond_2-2.yml	true	true	611.400718255	455.6161179869996	2293.149696	cloud-23979	TIMEOUT	990.352067746	960.967187108	1612.320768	cloud-24259	TIMEOUT	990.342507417	962.4402839040049	1507.098624	cloud-24276
loop-acceleration/functions_1-1.yml	true	TIMEOUT (ERROR (inner timeout, after parsing finished))	983.203385222	966.1511969519997	573.640704	cloud-23979	true	54.920634511	41.311282181000024	626.561024	cloud-23933	TIMEOUT (ERROR (inner timeout, after parsing finished))	934.446901508	918.4112157630007	618.782720	cloud-24261
loop-acceleration/phases_2-2.yml	true	TIMEOUT	990.289344885	977.8583758310015	599.453696	cloud-23979	true	203.299835683	193.45295793699916	556.470272	cloud-24259	true	212.381883705	200.4569209159963	553.889792	cloud-24261
loop-acceleration/underapprox_2-1.yml	false	TIMEOUT (false(unreach-call))	938.606941952	922.7967060589999	609.169408	cloud-23933	false(unreach-call)	140.739203089	129.11401947299964	559.222784	cloud-23933	false(unreach-call)	158.519623081	144.7469090150007	600.465408	cloud-23933
loop-crafted/simple_array_index_value_1-1.yml	true	TIMEOUT (ERROR (server error, after parsing finished))	932.10630923	910.2095699870006	1169.600512	cloud-23979	ERROR (server error, after parsing finished)	130.638127271	113.6520938959984	632.078336	cloud-24259	ERROR (server error, after parsing finished)	128.043758411	113.42679533000046	601.690112	cloud-23979
loop-crafted/simple_array_index_value_2.yml	true	TIMEOUT (ERROR (server error, after parsing finished))	931.746468336	908.3090046409998	1079.685120	cloud-24261	ERROR (server error, after parsing finished)	127.107465533	112.10585852099757	618.242048	cloud-24259	ERROR (server error, after parsing finished)	130.904766476	114.31868709400078	611.676160	cloud-23933
loop-crafted/simple_array_index_value_4.i.v+lhb-reducer.yml	true	TIMEOUT (ERROR (server error, after parsing finished))	949.202431035	911.5430789419988	1649.065984	cloud-24261	ERROR (server error, after parsing finished)	143.857304872	118.77735702700011	924.540928	cloud-24259	ERROR (server error, after parsing finished)	147.867647306	121.8278779980028	854.798336	cloud-24276
loop-crafted/simple_array_index_value_4.i.v+nlh-reducer.yml	true	TIMEOUT (ERROR (server error, after parsing finished))	939.698035042	910.3066445320001	1537.437696	cloud-23979	ERROR (server error, after parsing finished)	145.810220751	122.3635203519998	958.345216	cloud-23933	ERROR (server error, after parsing finished)	140.6569846	115.09897000300407	800.157696	cloud-24261
loop-invgen/apache-get-tag.i.p+sep-reducer.yml	true	true	690.784090987	646.7603126800004	2100.916224	cloud-23933	TIMEOUT	990.818567001	768.0221807299986	3172.188160	cloud-23933	TIMEOUT	992.35502094	825.7718920330008	3053.281280	cloud-23979
loop-invgen/large_const.yml	true	TIMEOUT (true)	947.464734736	912.395850126999	872.611840	cloud-23933	true	179.453948211	148.0091360510014	1624.641536	cloud-24259	true	139.26960053	115.40900609299933	653.799424	cloud-23979
loop-lit/mcmillan2006.yml	true	TIMEOUT (ERROR (server error, after parsing finished))	931.524707926	909.8314399990013	993.030144	cloud-23979	ERROR (server error, after parsing finished)	136.868181412	113.93211549700209	916.422656	cloud-23979	ERROR (server error, after parsing finished)	222.342898027	194.14776412900028	1147.920384	cloud-24276
loop-new/count_by_1.yml	true	TIMEOUT (true)	940.812696586	912.5378349439998	792.489984	cloud-23933	true	132.672094823	112.78331248999984	687.505408	cloud-23933	ERROR (generic error, after parsing finished)	134.760787524	114.81548441199993	635.166720	cloud-23979
loop-new/count_by_2.yml	true	TIMEOUT	990.815797918	958.357818788998	809.992192	cloud-23933	TIMEOUT	990.527437391	951.9209797680014	1861.820416	cloud-23933	ERROR (generic error, after parsing finished)	140.715403646	118.61201692699979	684.036096	cloud-23933
loops-crafted-1/in-de31.yml	true	ERROR (generic error, after parsing finished)	879.732038785	823.8525064669993	2089.996288	cloud-24261	ERROR (generic error, after parsing finished)	305.523994085	249.1816552700002	2037.903360	cloud-24259	TIMEOUT	990.314537104	962.2173961350054	1745.956864	cloud-24261
loops-crafted-1/in-de51.yml	true	TIMEOUT	991.987521211	509.4991603540002	2134.556672	cloud-23933	ERROR (generic error, after parsing finished)	124.04538209	67.75590836699848	2031.853568	cloud-24259	TIMEOUT	992.058960909	508.70208706999256	2052.374528	cloud-23942
loops-crafted-1/mono-crafted_1.yml	true	TIMEOUT	990.540608835	961.6048363010004	754.950144	cloud-24261	TIMEOUT	990.371760234	962.9595968040012	1015.877632	cloud-23933	ERROR (generic error, after parsing finished)	154.550142089	133.96051612500014	712.540160	cloud-23933
loops-crafted-1/mono-crafted_13.yml	true	TIMEOUT	990.543174229	963.9985909269963	945.618944	cloud-23979	TIMEOUT	990.324348873	961.9185800749999	905.273344	cloud-23933	ERROR (generic error, after parsing finished)	165.534701416	141.78804707199743	692.129792	cloud-23933
loops-crafted-1/mono-crafted_7.yml	true	TIMEOUT	990.596863902	958.428244228	800.473088	cloud-24261	ERROR (generic error, after parsing finished)	148.476172097	126.07944612499705	649.662464	cloud-23979	TIMEOUT	990.452289396	960.4437613570044	1001.791488	cloud-23933
loops-crafted-1/sumt9.yml	true	TIMEOUT (ERROR (inner timeout, after parsing finished))	969.432351991	946.9953740719975	1041.604608	cloud-23933	TIMEOUT	990.31081239	962.830417593	1237.901312	cloud-23979	TIMEOUT	990.279599725	970.0403565439992	1058.643968	cloud-23979
loops-crafted-1/vnew1.yml	true	TIMEOUT	992.142371743	593.170884608	2111.664128	cloud-24261	TIMEOUT	990.365036484	957.5890912240011	2014.912512	cloud-24259	ERROR (generic error, after parsing finished)	892.852810023	525.5462071130023	2328.190976	cloud-23979
loop-simple/nested_5.yml	true	TIMEOUT (true)	970.456735192	932.3497704379988	1742.712832	cloud-23979	TIMEOUT	990.321485321	962.7390056380001	716.324864	cloud-23979	TIMEOUT	990.355719959	963.1240191420002	773.955584	cloud-24276
loop-simple/nested_6.yml	true	TIMEOUT (true)	980.020562891	939.0730416839997	1827.561472	cloud-23979	true	213.472121852	187.42108570700293	1635.954688	cloud-24259	true	242.729215937	213.32397194500663	1667.842048	cloud-24261
nla-digbench/egcd-ll.yml	true	TIMEOUT	990.369565712	972.0948897250018	642.023424	cloud-23942	true	253.950052744	236.700135714	668.614656	cloud-23933	ERROR (solver error, after parsing finished)	243.768235985	224.5856896639998	591.314944	cloud-23933
nla-digbench-scaling/bresenham-ll_valuebound50.yml	true	TIMEOUT	990.292812845	970.3878937949994	604.852224	cloud-24261	TIMEOUT	990.273875031	968.5368046869999	601.636864	cloud-23979	TIMEOUT (ERROR (inner timeout, after parsing finished))	937.970416521	916.1520113829974	630.366208	cloud-23933
nla-digbench-scaling/cohencu-ll_unwindbound1.yml	false	TIMEOUT	990.436451946	967.4865715720007	725.127168	cloud-23933	TIMEOUT (ERROR (solver error, after parsing finished))	966.715857796	947.7891472640003	699.682816	cloud-24259	TIMEOUT	990.376365959	969.6499333400025	726.966272	cloud-23933
nla-digbench-scaling/cohencu-ll_unwindbound5.yml	false	TIMEOUT	990.445156041	970.7967297499999	704.233472	cloud-23979	ERROR (solver error, after parsing finished)	878.090266817	856.5245451290011	715.161600	cloud-23979	TIMEOUT (ERROR (solver error, after parsing finished))	925.909982103	904.8585273319986	715.612160	cloud-24276
nla-digbench-scaling/cohencu-ll_valuebound10.yml	true	TIMEOUT (ERROR (inner timeout, after parsing finished))	986.715678492	967.8573038649993	692.678656	cloud-23979	TIMEOUT	990.333150676	967.1780552639975	711.340032	cloud-23979	TIMEOUT	990.286047748	969.043074786001	677.916672	cloud-24276
nla-digbench-scaling/cohencu-ll_valuebound2.yml	true	TIMEOUT (ERROR (inner timeout, after parsing finished))	979.246987057	962.7160712860004	681.811968	cloud-23979	TIMEOUT	990.28877368	965.036574317	714.809344	cloud-23979	TIMEOUT (ERROR (inner timeout, after parsing finished))	988.22890669	965.8484255689982	688.926720	cloud-24261
nla-digbench-scaling/cohencu-ll_valuebound20.yml	true	TIMEOUT	990.288830119	968.4020241159997	642.932736	cloud-23933	TIMEOUT	990.288950453	970.1923869379971	711.782400	cloud-23933	TIMEOUT (ERROR (inner timeout, after parsing finished))	987.788408238	967.1814342430007	713.224192	cloud-24261
nla-digbench-scaling/cohencu-ll_valuebound5.yml	true	TIMEOUT (ERROR (inner timeout, after parsing finished))	984.033168415	966.6533560190001	708.902912	cloud-23979	TIMEOUT (ERROR (inner timeout, after parsing finished))	977.367620548	959.240213435	676.651008	cloud-24259	TIMEOUT	990.301241938	966.9601201379992	737.202176	cloud-23933
nla-digbench-scaling/cohendiv-ll_unwindbound100.yml	true	TIMEOUT (ERROR (solver error, after parsing finished))	955.191800704	921.9438216540002	831.979520	cloud-23933	true	177.214816291	143.90165974800038	1581.314048	cloud-23979	ERROR (solver error, after parsing finished)	148.622883443	123.59781777500757	845.459456	cloud-24261
nla-digbench-scaling/cohendiv-ll_unwindbound50.yml	true	TIMEOUT (ERROR (solver error, after parsing finished))	952.910813497	920.7600017440018	839.925760	cloud-23979	true	170.703820004	138.0121208189994	1726.685184	cloud-23933	true	179.719751	146.33211824500177	1536.417792	cloud-24261
nla-digbench-scaling/divbin2_unwindbound1.yml	true	TIMEOUT (ERROR (inner timeout, after parsing finished))	988.188632973	972.8155746250013	662.880256	cloud-24261	TIMEOUT	990.247596276	974.7423517300001	654.270464	cloud-23979	TIMEOUT (ERROR (inner timeout, after parsing finished))	975.607258016	960.7989489809988	662.556672	cloud-23944
nla-digbench-scaling/divbin_unwindbound100.yml	false	TIMEOUT (ERROR (solver error, after parsing finished))	940.589120822	925.041784402998	653.570048	cloud-24261	ERROR (solver error, after parsing finished)	152.087165212	135.86138940100136	630.804480	cloud-23979	ERROR (solver error, after parsing finished)	144.590056098	131.0541652230022	593.076224	cloud-24261
nla-digbench-scaling/divbin_unwindbound2.yml	true	TIMEOUT (ERROR (solver error, after parsing finished))	946.116069689	930.5765940359997	599.842816	cloud-23979	ERROR (solver error, after parsing finished)	144.244873095	131.90622907500074	618.143744	cloud-23933	ERROR (solver error, after parsing finished)	147.641289905	132.4775302150083	608.444416	cloud-24261
nla-digbench-scaling/divbin_valuebound2.yml	true	TIMEOUT (ERROR (solver error, after parsing finished))	947.57119134	932.1313433319992	610.693120	cloud-23979	ERROR (solver error, after parsing finished)	833.250026837	817.3206681350002	633.913344	cloud-24259	ERROR (solver error, after parsing finished)	833.721797273	816.4909285459871	649.007104	cloud-24261
nla-digbench-scaling/egcd-ll_unwindbound100.yml	false	TIMEOUT	990.266800612	972.243067372001	651.100160	cloud-23979	TIMEOUT (ERROR (solver error, after parsing finished))	962.748584957	943.8217628330021	667.766784	cloud-23933	TIMEOUT	990.30380383	970.3715093060018	667.848704	cloud-23933
nla-digbench-scaling/egcd-ll_unwindbound5.yml	false	TIMEOUT	990.425051431	971.1962470229992	686.915584	cloud-24261	ERROR (solver error, after parsing finished)	448.597080156	433.65458757599845	681.472000	cloud-24259	ERROR (solver error, after parsing finished)	487.485757082	470.4589967380016	679.927808	cloud-24261
nla-digbench-scaling/egcd3-ll_unwindbound5.yml	false	ERROR (solver error, after parsing finished)	134.727523395	117.72935581000002	672.571392	cloud-24261	TIMEOUT (ERROR (inner timeout, after parsing finished))	933.256841705	915.6377760749965	661.991424	cloud-24259	ERROR (solver error, after parsing finished)	150.269941025	130.66408540499833	623.292416	cloud-24276
nla-digbench-scaling/geo1-ll_unwindbound50.yml	true	TIMEOUT	990.348656024	973.532258444	592.535552	cloud-23933	ERROR (solver error, after parsing finished)	215.05333401	201.32726349800214	551.829504	cloud-23933	ERROR (solver error, after parsing finished)	227.261262431	215.43879575799656	593.711104	cloud-23979
nla-digbench-scaling/geo2-ll_unwindbound2.yml	true	TIMEOUT	990.331487954	974.7881580529993	546.148352	cloud-24261	ERROR (solver error, after parsing finished)	516.737377967	501.6884767060001	587.563008	cloud-24259	ERROR (solver error, after parsing finished)	593.283552104	579.3825008319982	599.326720	cloud-24276
nla-digbench-scaling/geo2-ll_valuebound100.yml	true	TIMEOUT (ERROR (inner timeout, after parsing finished))	930.456766718	914.5018960479993	562.847744	cloud-24261	TIMEOUT (ERROR (solver error, after parsing finished))	926.087728265	912.7585610739989	567.021568	cloud-24259	TIMEOUT (ERROR (inner timeout, after parsing finished))	926.553804615	912.423434641998	607.215616	cloud-24261
nla-digbench-scaling/geo2-ll_valuebound20.yml	true	TIMEOUT	990.338997197	973.1441633239992	848.261120	cloud-23933	ERROR (solver error, after parsing finished)	297.835833558	283.3028843920001	683.646976	cloud-23979	ERROR (solver error, after parsing finished)	286.344202658	272.60945827800606	684.593152	cloud-24261
nla-digbench-scaling/geo3-ll_unwindbound100.yml	true	TIMEOUT	990.309064883	973.5237104610023	586.940416	cloud-23933	ERROR (solver error, after parsing finished)	824.853783875	810.3239175470007	592.723968	cloud-23933	ERROR (solver error, after parsing finished)	874.907259957	859.8728260850003	531.218432	cloud-23933
nla-digbench-scaling/geo3-ll_unwindbound2.yml	true	TIMEOUT	990.273280844	973.3816548270006	579.129344	cloud-23933	ERROR (solver error, after parsing finished)	828.781214427	815.794544542	580.374528	cloud-23933	ERROR (solver error, after parsing finished)	765.727155558	751.8226640789944	574.066688	cloud-24261
nla-digbench-scaling/geo3-ll_unwindbound50.yml	true	TIMEOUT	990.298938264	973.5037239490011	603.324416	cloud-23933	ERROR (solver error, after parsing finished)	762.092553056	750.0045078149997	570.482688	cloud-24259	ERROR (solver error, after parsing finished)	762.243686523	748.0982013979956	558.137344	cloud-24261
nla-digbench-scaling/hard-u_unwindbound1.yml	false	TIMEOUT (ERROR (inner timeout, after parsing finished))	984.076360244	970.9717613399989	762.707968	cloud-23979	TIMEOUT	990.280814488	972.7425664129987	758.374400	cloud-23979	TIMEOUT (ERROR (inner timeout, after parsing finished))	983.701452237	966.0148917270017	706.764800	cloud-23933
nla-digbench-scaling/hard2_unwindbound10.yml	false	TIMEOUT (ERROR (solver error, after parsing finished))	937.766611638	917.7908937269999	671.313920	cloud-24261	TIMEOUT (ERROR (inner timeout, after parsing finished))	954.175727786	933.003784949	694.194176	cloud-24259	TIMEOUT (ERROR (inner timeout, after parsing finished))	959.335554206	934.6850765269992	653.922304	cloud-23933
nla-digbench-scaling/knuth_valuebound1.yml	true	true	26.925955861	16.69946631700077	1109.491712	cloud-23979	ERROR (server error, after parsing finished)	35.076772539	22.580546126000627	1061.433344	cloud-24259	true	26.651891712	16.35675393200654	1120.686080	cloud-24261
nla-digbench-scaling/knuth_valuebound2.yml	true	true	24.772334467	15.240030557000864	1143.451648	cloud-23979	ERROR (server error, after parsing finished)	35.509512178	23.58038228100031	1070.493696	cloud-23979	true	25.004490869	15.57287827199616	1095.127040	cloud-24261
nla-digbench-scaling/mannadiv_unwindbound100.yml	false	TIMEOUT (ERROR (solver error, after parsing finished))	946.267504121	916.5992328480006	784.375808	cloud-23933	ERROR (solver error, after parsing finished)	142.028999825	119.93905272699885	789.254144	cloud-23933	ERROR (solver error, after parsing finished)	140.717599235	119.68612973999916	720.855040	cloud-24276
nla-digbench-scaling/mannadiv_unwindbound20.yml	false	false(unreach-call)	221.927998921	201.77311773800102	711.970816	cloud-23979	TIMEOUT	990.598755999	949.2083024090007	1526.431744	cloud-23933	TIMEOUT	990.453107819	955.8339145950013	1922.781184	cloud-23979
nla-digbench-scaling/mannadiv_unwindbound50.yml	false	TIMEOUT (ERROR (solver error, after parsing finished))	945.005196109	915.7663186299978	876.199936	cloud-24261	ERROR (solver error, after parsing finished)	138.668616064	117.45725130799838	778.543104	cloud-23933	ERROR (solver error, after parsing finished)	140.915078169	118.5057739210024	741.343232	cloud-23933
nla-digbench-scaling/prodbin-ll_unwindbound10.yml	false	ERROR (solver error, after parsing finished)	886.603406958	871.1924701110001	564.187136	cloud-23979	ERROR (solver error, after parsing finished)	875.25141823	859.9751976049997	568.045568	cloud-23979	TIMEOUT (ERROR (inner timeout, after parsing finished))	927.538389248	911.9294182949961	549.396480	cloud-23979
nla-digbench-scaling/ps4-ll_unwindbound100.yml	false	TIMEOUT	990.401550795	972.0243662039938	696.410112	cloud-23979	ERROR (solver error, after parsing finished)	293.216157523	277.34734515700256	642.596864	cloud-23933	ERROR (solver error, after parsing finished)	321.142546505	305.26486836299955	714.944512	cloud-23979
nla-digbench-scaling/ps4-ll_unwindbound20.yml	false	TIMEOUT	990.347077376	973.2078576970016	717.647872	cloud-23979	ERROR (solver error, after parsing finished)	285.061057192	269.2166072809996	695.070720	cloud-24259	ERROR (solver error, after parsing finished)	327.059136998	312.0116423610016	670.011392	cloud-23979
nla-digbench-scaling/ps4-ll_unwindbound50.yml	false	TIMEOUT	990.407921154	969.9168840219936	674.422784	cloud-23933	ERROR (solver error, after parsing finished)	290.049917444	272.8282845039994	662.876160	cloud-24259	ERROR (solver error, after parsing finished)	331.32186924	310.96377640800347	660.574208	cloud-24276
combinations/Problem05_label42+token_ring.13.cil-2.yml	true	OUT OF MEMORY	750.516359528	681.0027325450001	15000.055808	cloud-23933	OUT OF MEMORY	435.120108421	390.36016729699986	15000.166400	cloud-23939	TIMEOUT	905.028672509	833.4013545879934	15000.047616	cloud-23979
combinations/pc_sfifo_1.cil-2+token_ring.03.cil-1.yml	false	false(unreach-call)	297.107962946	264.0294221599979	835.227648	cloud-23979	TIMEOUT	990.444641234	944.9405355630006	1044.185088	cloud-24259	TIMEOUT	990.395825054	941.2060435749991	910.114816	cloud-24276
combinations/pc_sfifo_1.cil-2+token_ring.03.cil-2.yml	true	true	389.721066825	356.7773520359988	1006.596096	cloud-24261	TIMEOUT	990.629889966	936.1175163920016	1966.841856	cloud-23933	TIMEOUT	990.464019473	940.8154804440019	962.195456	cloud-23933
combinations/pc_sfifo_2.cil-1+token_ring.02.cil-1.yml	true	true	223.499677642	190.24518969900055	1004.728320	cloud-24261	TIMEOUT	990.467877743	940.5897085369998	1117.839360	cloud-23933	TIMEOUT	990.510227321	940.4457196120056	1408.221184	cloud-24261
combinations/pc_sfifo_2.cil-1+token_ring.02.cil-2.yml	false	false(unreach-call)	190.753013055	165.228771701999	938.385408	cloud-23979	TIMEOUT	990.431570582	949.4134062459998	932.700160	cloud-23933	TIMEOUT	990.442572065	942.1400583180002	941.629440	cloud-24276
combinations/pc_sfifo_2.cil-1+token_ring.03.cil-1.yml	false	false(unreach-call)	410.305592846	373.42037354200147	986.034176	cloud-23979	TIMEOUT	990.368262098	949.2800809450018	874.151936	cloud-24259	TIMEOUT	990.498979664	936.4821946059965	1181.990912	cloud-23979
combinations/pc_sfifo_2.cil-1+token_ring.03.cil-2.yml	true	true	524.824749194	487.87823849199776	970.878976	cloud-23979	TIMEOUT	990.430600126	943.7288944429997	1046.147072	cloud-23933	TIMEOUT	990.294288269	960.5563875319931	946.135040	cloud-23943
combinations/pc_sfifo_2.cil-1+token_ring.07.cil-2.yml	false	TIMEOUT	990.562747875	922.8264826100003	1081.561088	cloud-23933	ERROR (generic error, after parsing finished)	221.338696472	171.1803710410004	1303.080960	cloud-23933	TIMEOUT	990.479811264	939.3873926479864	1798.676480	cloud-23944
combinations/pc_sfifo_3.cil+token_ring.02.cil-1.yml	true	true	256.681329589	224.88463572899855	1028.005888	cloud-24261	TIMEOUT	990.46761988	944.3616043060028	1004.855296	cloud-23933	TIMEOUT	990.407232127	943.8994757090004	843.866112	cloud-23979
combinations/pc_sfifo_3.cil+token_ring.02.cil-2.yml	false	false(unreach-call)	253.158134518	217.80221426199978	951.132160	cloud-24261	TIMEOUT	990.364594998	950.6458746139979	873.033728	cloud-24259	TIMEOUT	990.482151232	938.3701388289992	1155.395584	cloud-23933
combinations/pc_sfifo_3.cil+token_ring.03.cil-1.yml	false	false(unreach-call)	463.883453865	418.2212543029964	876.879872	cloud-23933	TIMEOUT	990.391861212	944.668549746	1256.476672	cloud-23933	TIMEOUT	990.431266165	944.7155029419955	1148.907520	cloud-23979
combinations/pc_sfifo_3.cil+token_ring.03.cil-2.yml	true	true	517.923991755	480.35748387100466	988.196864	cloud-23979	TIMEOUT	990.48553587	939.2464452039994	1181.270016	cloud-23933	TIMEOUT	990.470480366	938.1186640230007	1080.545280	cloud-23933
